Frame,ThumbX1,ThumbY1,ThumbZ1,IndexX1,IndexY1,IndexZ1,MiddleX1,MiddleY1,MiddleZ1,RingX1,RingY1,RingZ1,PinkyX1,PinkyY1,PinkyZ1,ThumbX2,ThumbY2,ThumbZ2,IndexX2,IndexY2,IndexZ2,MiddleX2,MiddleY2,MiddleZ2,RingX2,RingY2,RingZ2,PinkyX2,PinkyY2,PinkyZ2
Video1,0.59239262342453,0.6056899428367615,0.04555630311369896,0.59239262342453,0.6056899428367615,0.04555630311369896,0.8336141109466553,0.6368817687034607,0.040332768112421036,0.8336141109466553,0.6368817687034607,0.040332768112421036,0.8917608857154846,0.6936736106872559,0.04006251320242882,0.8917608857154846,0.6936736106872559,0.04006251320242882,0.8731045722961426,0.7383527755737305,0.02528066746890545,0.8731045722961426,0.7383527755737305,0.02528066746890545,0.8333319425582886,0.803257942199707,0.02758411504328251,0.8333319425582886,0.803257942199707,0.02758411504328251
Video1,0.59239262342453,0.6056899428367615,0.04555630311369896,0.59239262342453,0.6056899428367615,0.04555630311369896,0.8336141109466553,0.6368817687034607,0.040332768112421036,0.8336141109466553,0.6368817687034607,0.040332768112421036,0.8917608857154846,0.6936736106872559,0.04006251320242882,0.8917608857154846,0.6936736106872559,0.04006251320242882,0.8731045722961426,0.7383527755737305,0.02528066746890545,0.8731045722961426,0.7383527755737305,0.02528066746890545,0.8333319425582886,0.803257942199707,0.02758411504328251,0.8333319425582886,0.803257942199707,0.02758411504328251
Video1,0.5908999443054199,0.600652813911438,0.04541514441370964,0.5908999443054199,0.600652813911438,0.04541514441370964,0.8296958208084106,0.6325723528862,0.040839821100234985,0.8296958208084106,0.6325723528862,0.040839821100234985,0.8918488025665283,0.688986599445343,0.040098365396261215,0.8918488025665283,0.688986599445343,0.040098365396261215,0.8737643361091614,0.7337118983268738,0.023374434560537338,0.8737643361091614,0.7337118983268738,0.023374434560537338,0.8308030366897583,0.7973063588142395,0.02791597880423069,0.8308030366897583,0.7973063588142395,0.02791597880423069
Video1,0.5908999443054199,0.600652813911438,0.04541514441370964,0.5908999443054199,0.600652813911438,0.04541514441370964,0.8296958208084106,0.6325723528862,0.040839821100234985,0.8296958208084106,0.6325723528862,0.040839821100234985,0.8918488025665283,0.688986599445343,0.040098365396261215,0.8918488025665283,0.688986599445343,0.040098365396261215,0.8737643361091614,0.7337118983268738,0.023374434560537338,0.8737643361091614,0.7337118983268738,0.023374434560537338,0.8308030366897583,0.7973063588142395,0.02791597880423069,0.8308030366897583,0.7973063588142395,0.02791597880423069
Video1,0.5880313515663147,0.5939186811447144,0.0401751846075058,0.5880313515663147,0.5939186811447144,0.0401751846075058,0.828858494758606,0.6272832751274109,0.03617807850241661,0.828858494758606,0.6272832751274109,0.03617807850241661,0.892113447189331,0.6841855645179749,0.034290410578250885,0.892113447189331,0.6841855645179749,0.034290410578250885,0.8735384345054626,0.726801872253418,0.018491430208086967,0.8735384345054626,0.726801872253418,0.018491430208086967,0.8314274549484253,0.7919371128082275,0.025417136028409004,0.8314274549484253,0.7919371128082275,0.025417136028409004
Video1,0.5880313515663147,0.5939186811447144,0.0401751846075058,0.5880313515663147,0.5939186811447144,0.0401751846075058,0.828858494758606,0.6272832751274109,0.03617807850241661,0.828858494758606,0.6272832751274109,0.03617807850241661,0.892113447189331,0.6841855645179749,0.034290410578250885,0.892113447189331,0.6841855645179749,0.034290410578250885,0.8735384345054626,0.726801872253418,0.018491430208086967,0.8735384345054626,0.726801872253418,0.018491430208086967,0.8314274549484253,0.7919371128082275,0.025417136028409004,0.8314274549484253,0.7919371128082275,0.025417136028409004
Video1,0.5931357145309448,0.5847189426422119,0.049081552773714066,0.5931357145309448,0.5847189426422119,0.049081552773714066,0.8297281861305237,0.6204688549041748,0.046620067209005356,0.8297281861305237,0.6204688549041748,0.046620067209005356,0.8927490711212158,0.6760052442550659,0.04592220485210419,0.8927490711212158,0.6760052442550659,0.04592220485210419,0.872689962387085,0.7190165519714355,0.03300848975777626,0.872689962387085,0.7190165519714355,0.03300848975777626,0.8320712447166443,0.7831443548202515,0.0383472703397274,0.8320712447166443,0.7831443548202515,0.0383472703397274
Video1,0.5931357145309448,0.5847189426422119,0.049081552773714066,0.5931357145309448,0.5847189426422119,0.049081552773714066,0.8297281861305237,0.6204688549041748,0.046620067209005356,0.8297281861305237,0.6204688549041748,0.046620067209005356,0.8927490711212158,0.6760052442550659,0.04592220485210419,0.8927490711212158,0.6760052442550659,0.04592220485210419,0.872689962387085,0.7190165519714355,0.03300848975777626,0.872689962387085,0.7190165519714355,0.03300848975777626,0.8320712447166443,0.7831443548202515,0.0383472703397274,0.8320712447166443,0.7831443548202515,0.0383472703397274
Video1,0.5900843143463135,0.5797268748283386,0.042332470417022705,0.5900843143463135,0.5797268748283386,0.042332470417022705,0.8285946249961853,0.6137824058532715,0.042791202664375305,0.8285946249961853,0.6137824058532715,0.042791202664375305,0.8917562961578369,0.6687781810760498,0.043364018201828,0.8917562961578369,0.6687781810760498,0.043364018201828,0.8734923601150513,0.7118015289306641,0.029186027124524117,0.8734923601150513,0.7118015289306641,0.029186027124524117,0.8301191329956055,0.7774779200553894,0.03608238697052002,0.8301191329956055,0.7774779200553894,0.03608238697052002
Video1,0.5900843143463135,0.5797268748283386,0.042332470417022705,0.5900843143463135,0.5797268748283386,0.042332470417022705,0.8285946249961853,0.6137824058532715,0.042791202664375305,0.8285946249961853,0.6137824058532715,0.042791202664375305,0.8917562961578369,0.6687781810760498,0.043364018201828,0.8917562961578369,0.6687781810760498,0.043364018201828,0.8734923601150513,0.7118015289306641,0.029186027124524117,0.8734923601150513,0.7118015289306641,0.029186027124524117,0.8301191329956055,0.7774779200553894,0.03608238697052002,0.8301191329956055,0.7774779200553894,0.03608238697052002
Video1,0.5937037467956543,0.5716336369514465,0.035756297409534454,0.5937037467956543,0.5716336369514465,0.035756297409534454,0.8262821435928345,0.6051579713821411,0.035621680319309235,0.8262821435928345,0.6051579713821411,0.035621680319309235,0.8915038108825684,0.6598559617996216,0.041355837136507034,0.8915038108825684,0.6598559617996216,0.041355837136507034,0.872702956199646,0.704055905342102,0.027484498918056488,0.872702956199646,0.704055905342102,0.027484498918056488,0.8351321816444397,0.7681966423988342,0.030922727659344673,0.8351321816444397,0.7681966423988342,0.030922727659344673
Video1,0.5937037467956543,0.5716336369514465,0.035756297409534454,0.5937037467956543,0.5716336369514465,0.035756297409534454,0.8262821435928345,0.6051579713821411,0.035621680319309235,0.8262821435928345,0.6051579713821411,0.035621680319309235,0.8915038108825684,0.6598559617996216,0.041355837136507034,0.8915038108825684,0.6598559617996216,0.041355837136507034,0.872702956199646,0.704055905342102,0.027484498918056488,0.872702956199646,0.704055905342102,0.027484498918056488,0.8351321816444397,0.7681966423988342,0.030922727659344673,0.8351321816444397,0.7681966423988342,0.030922727659344673
Video1,0.5901101231575012,0.565481424331665,0.03161739930510521,0.5901101231575012,0.565481424331665,0.03161739930510521,0.8245565891265869,0.5977007150650024,0.03813019394874573,0.8245565891265869,0.5977007150650024,0.03813019394874573,0.8885616064071655,0.6523764729499817,0.042003098875284195,0.8885616064071655,0.6523764729499817,0.042003098875284195,0.8699988722801208,0.6971964836120605,0.023986831307411194,0.8699988722801208,0.6971964836120605,0.023986831307411194,0.8283132314682007,0.7596878409385681,0.02631167322397232,0.8283132314682007,0.7596878409385681,0.02631167322397232
Video1,0.5901101231575012,0.565481424331665,0.03161739930510521,0.5901101231575012,0.565481424331665,0.03161739930510521,0.8245565891265869,0.5977007150650024,0.03813019394874573,0.8245565891265869,0.5977007150650024,0.03813019394874573,0.8885616064071655,0.6523764729499817,0.042003098875284195,0.8885616064071655,0.6523764729499817,0.042003098875284195,0.8699988722801208,0.6971964836120605,0.023986831307411194,0.8699988722801208,0.6971964836120605,0.023986831307411194,0.8283132314682007,0.7596878409385681,0.02631167322397232,0.8283132314682007,0.7596878409385681,0.02631167322397232
Video1,0.592100203037262,0.5554783344268799,0.023496102541685104,0.592100203037262,0.5554783344268799,0.023496102541685104,0.8195439577102661,0.5886276364326477,0.024565409868955612,0.8195439577102661,0.5886276364326477,0.024565409868955612,0.8896697163581848,0.6412700414657593,0.026078293099999428,0.8896697163581848,0.6412700414657593,0.026078293099999428,0.8720672130584717,0.6859629154205322,0.009583907201886177,0.8720672130584717,0.6859629154205322,0.009583907201886177,0.8297379612922668,0.7481801509857178,0.014647706411778927,0.8297379612922668,0.7481801509857178,0.014647706411778927
Video1,0.592100203037262,0.5554783344268799,0.023496102541685104,0.592100203037262,0.5554783344268799,0.023496102541685104,0.8195439577102661,0.5886276364326477,0.024565409868955612,0.8195439577102661,0.5886276364326477,0.024565409868955612,0.8896697163581848,0.6412700414657593,0.026078293099999428,0.8896697163581848,0.6412700414657593,0.026078293099999428,0.8720672130584717,0.6859629154205322,0.009583907201886177,0.8720672130584717,0.6859629154205322,0.009583907201886177,0.8297379612922668,0.7481801509857178,0.014647706411778927,0.8297379612922668,0.7481801509857178,0.014647706411778927
Video1,0.5872337222099304,0.5463588237762451,0.028719494119286537,0.5872337222099304,0.5463588237762451,0.028719494119286537,0.817234456539154,0.5797344446182251,0.03200089558959007,0.817234456539154,0.5797344446182251,0.03200089558959007,0.8900979161262512,0.6319872140884399,0.03152870014309883,0.8900979161262512,0.6319872140884399,0.03152870014309883,0.8734006881713867,0.6763363480567932,0.01427195593714714,0.8734006881713867,0.6763363480567932,0.01427195593714714,0.8255355358123779,0.7383033633232117,0.020260687917470932,0.8255355358123779,0.7383033633232117,0.020260687917470932
Video1,0.5872337222099304,0.5463588237762451,0.028719494119286537,0.5872337222099304,0.5463588237762451,0.028719494119286537,0.817234456539154,0.5797344446182251,0.03200089558959007,0.817234456539154,0.5797344446182251,0.03200089558959007,0.8900979161262512,0.6319872140884399,0.03152870014309883,0.8900979161262512,0.6319872140884399,0.03152870014309883,0.8734006881713867,0.6763363480567932,0.01427195593714714,0.8734006881713867,0.6763363480567932,0.01427195593714714,0.8255355358123779,0.7383033633232117,0.020260687917470932,0.8255355358123779,0.7383033633232117,0.020260687917470932
Video1,0.5859471559524536,0.5391223430633545,0.040820736438035965,0.5859471559524536,0.5391223430633545,0.040820736438035965,0.8186943531036377,0.5693631172180176,0.04704279825091362,0.8186943531036377,0.5693631172180176,0.04704279825091362,0.8886401057243347,0.621953010559082,0.045024365186691284,0.8886401057243347,0.621953010559082,0.045024365186691284,0.8723469972610474,0.6669878363609314,0.027939030900597572,0.8723469972610474,0.6669878363609314,0.027939030900597572,0.822860836982727,0.727527916431427,0.0372232124209404,0.822860836982727,0.727527916431427,0.0372232124209404
Video1,0.5859471559524536,0.5391223430633545,0.040820736438035965,0.5859471559524536,0.5391223430633545,0.040820736438035965,0.8186943531036377,0.5693631172180176,0.04704279825091362,0.8186943531036377,0.5693631172180176,0.04704279825091362,0.8886401057243347,0.621953010559082,0.045024365186691284,0.8886401057243347,0.621953010559082,0.045024365186691284,0.8723469972610474,0.6669878363609314,0.027939030900597572,0.8723469972610474,0.6669878363609314,0.027939030900597572,0.822860836982727,0.727527916431427,0.0372232124209404,0.822860836982727,0.727527916431427,0.0372232124209404
Video1,0.583654522895813,0.5293809175491333,0.04293050244450569,0.583654522895813,0.5293809175491333,0.04293050244450569,0.8156447410583496,0.559503436088562,0.05290956795215607,0.8156447410583496,0.559503436088562,0.05290956795215607,0.8864624500274658,0.611814558506012,0.049031104892492294,0.8864624500274658,0.611814558506012,0.049031104892492294,0.8712483644485474,0.6558211445808411,0.029953235760331154,0.8712483644485474,0.6558211445808411,0.029953235760331154,0.8225069046020508,0.7174112796783447,0.03840785473585129,0.8225069046020508,0.7174112796783447,0.03840785473585129
Video1,0.583654522895813,0.5293809175491333,0.04293050244450569,0.583654522895813,0.5293809175491333,0.04293050244450569,0.8156447410583496,0.559503436088562,0.05290956795215607,0.8156447410583496,0.559503436088562,0.05290956795215607,0.8864624500274658,0.611814558506012,0.049031104892492294,0.8864624500274658,0.611814558506012,0.049031104892492294,0.8712483644485474,0.6558211445808411,0.029953235760331154,0.8712483644485474,0.6558211445808411,0.029953235760331154,0.8225069046020508,0.7174112796783447,0.03840785473585129,0.8225069046020508,0.7174112796783447,0.03840785473585129
Video1,0.5811278223991394,0.5179840326309204,0.030003076419234276,0.5811278223991394,0.5179840326309204,0.030003076419234276,0.8152484893798828,0.5485334396362305,0.03396094590425491,0.8152484893798828,0.5485334396362305,0.03396094590425491,0.884754478931427,0.6003638505935669,0.03026575595140457,0.884754478931427,0.6003638505935669,0.03026575595140457,0.8700915575027466,0.6444352865219116,0.013141731731593609,0.8700915575027466,0.6444352865219116,0.013141731731593609,0.8256740570068359,0.706482470035553,0.02233695425093174,0.8256740570068359,0.706482470035553,0.02233695425093174
Video1,0.5811278223991394,0.5179840326309204,0.030003076419234276,0.5811278223991394,0.5179840326309204,0.030003076419234276,0.8152484893798828,0.5485334396362305,0.03396094590425491,0.8152484893798828,0.5485334396362305,0.03396094590425491,0.884754478931427,0.6003638505935669,0.03026575595140457,0.884754478931427,0.6003638505935669,0.03026575595140457,0.8700915575027466,0.6444352865219116,0.013141731731593609,0.8700915575027466,0.6444352865219116,0.013141731731593609,0.8256740570068359,0.706482470035553,0.02233695425093174,0.8256740570068359,0.706482470035553,0.02233695425093174
Video1,0.5793859362602234,0.5056836009025574,0.0333685465157032,0.5793859362602234,0.5056836009025574,0.0333685465157032,0.8102505207061768,0.5372636318206787,0.034820470958948135,0.8102505207061768,0.5372636318206787,0.034820470958948135,0.8820942640304565,0.5890358686447144,0.030641159042716026,0.8820942640304565,0.5890358686447144,0.030641159042716026,0.867146372795105,0.6336261630058289,0.013179661706089973,0.867146372795105,0.6336261630058289,0.013179661706089973,0.8248614072799683,0.6960767507553101,0.021279675886034966,0.8248614072799683,0.6960767507553101,0.021279675886034966
Video1,0.5793859362602234,0.5056836009025574,0.0333685465157032,0.5793859362602234,0.5056836009025574,0.0333685465157032,0.8102505207061768,0.5372636318206787,0.034820470958948135,0.8102505207061768,0.5372636318206787,0.034820470958948135,0.8820942640304565,0.5890358686447144,0.030641159042716026,0.8820942640304565,0.5890358686447144,0.030641159042716026,0.867146372795105,0.6336261630058289,0.013179661706089973,0.867146372795105,0.6336261630058289,0.013179661706089973,0.8248614072799683,0.6960767507553101,0.021279675886034966,0.8248614072799683,0.6960767507553101,0.021279675886034966
Video1,0.5746103525161743,0.49454808235168457,0.02230636030435562,0.5746103525161743,0.49454808235168457,0.02230636030435562,0.8067606687545776,0.5255486965179443,0.017865264788269997,0.8067606687545776,0.5255486965179443,0.017865264788269997,0.8785082101821899,0.5763341188430786,0.014127884060144424,0.8785082101821899,0.5763341188430786,0.014127884060144424,0.8642288446426392,0.6203453540802002,-0.0021839821711182594,0.8642288446426392,0.6203453540802002,-0.0021839821711182594,0.8239881992340088,0.6841273307800293,0.005293499678373337,0.8239881992340088,0.6841273307800293,0.005293499678373337
Video1,0.5746103525161743,0.49454808235168457,0.02230636030435562,0.5746103525161743,0.49454808235168457,0.02230636030435562,0.8067606687545776,0.5255486965179443,0.017865264788269997,0.8067606687545776,0.5255486965179443,0.017865264788269997,0.8785082101821899,0.5763341188430786,0.014127884060144424,0.8785082101821899,0.5763341188430786,0.014127884060144424,0.8642288446426392,0.6203453540802002,-0.0021839821711182594,0.8642288446426392,0.6203453540802002,-0.0021839821711182594,0.8239881992340088,0.6841273307800293,0.005293499678373337,0.8239881992340088,0.6841273307800293,0.005293499678373337
Video1,0.5705518126487732,0.48181939125061035,0.02984432503581047,0.5705518126487732,0.48181939125061035,0.02984432503581047,0.8030215501785278,0.515072762966156,0.03340129926800728,0.8030215501785278,0.515072762966156,0.03340129926800728,0.8754199743270874,0.566245973110199,0.030205506831407547,0.8754199743270874,0.566245973110199,0.030205506831407547,0.8600651025772095,0.6106489300727844,0.012326754629611969,0.8600651025772095,0.6106489300727844,0.012326754629611969,0.821914792060852,0.6729871034622192,0.017648210749030113,0.821914792060852,0.6729871034622192,0.017648210749030113
Video1,0.5705518126487732,0.48181939125061035,0.02984432503581047,0.5705518126487732,0.48181939125061035,0.02984432503581047,0.8030215501785278,0.515072762966156,0.03340129926800728,0.8030215501785278,0.515072762966156,0.03340129926800728,0.8754199743270874,0.566245973110199,0.030205506831407547,0.8754199743270874,0.566245973110199,0.030205506831407547,0.8600651025772095,0.6106489300727844,0.012326754629611969,0.8600651025772095,0.6106489300727844,0.012326754629611969,0.821914792060852,0.6729871034622192,0.017648210749030113,0.821914792060852,0.6729871034622192,0.017648210749030113
Video1,0.5667855739593506,0.47100958228111267,0.03107232041656971,0.5667855739593506,0.47100958228111267,0.03107232041656971,0.7993492484092712,0.5045099854469299,0.03788081184029579,0.7993492484092712,0.5045099854469299,0.03788081184029579,0.8738530874252319,0.5569939613342285,0.03464013710618019,0.8738530874252319,0.5569939613342285,0.03464013710618019,0.8580206632614136,0.6012393236160278,0.01746472716331482,0.8580206632614136,0.6012393236160278,0.01746472716331482,0.82111656665802,0.6629379987716675,0.02290290594100952,0.82111656665802,0.6629379987716675,0.02290290594100952
Video1,0.5667855739593506,0.47100958228111267,0.03107232041656971,0.5667855739593506,0.47100958228111267,0.03107232041656971,0.7993492484092712,0.5045099854469299,0.03788081184029579,0.7993492484092712,0.5045099854469299,0.03788081184029579,0.8738530874252319,0.5569939613342285,0.03464013710618019,0.8738530874252319,0.5569939613342285,0.03464013710618019,0.8580206632614136,0.6012393236160278,0.01746472716331482,0.8580206632614136,0.6012393236160278,0.01746472716331482,0.82111656665802,0.6629379987716675,0.02290290594100952,0.82111656665802,0.6629379987716675,0.02290290594100952
Video1,0.5672398805618286,0.46222299337387085,0.032589130103588104,0.5672398805618286,0.46222299337387085,0.032589130103588104,0.7969033718109131,0.4945083558559418,0.04352147504687309,0.7969033718109131,0.4945083558559418,0.04352147504687309,0.8717918395996094,0.5465036034584045,0.039801958948373795,0.8717918395996094,0.5465036034584045,0.039801958948373795,0.858319878578186,0.5915093421936035,0.02098962292075157,0.858319878578186,0.5915093421936035,0.02098962292075157,0.8181599378585815,0.6528704166412354,0.02586113102734089,0.8181599378585815,0.6528704166412354,0.02586113102734089
Video1,0.5672398805618286,0.46222299337387085,0.032589130103588104,0.5672398805618286,0.46222299337387085,0.032589130103588104,0.7969033718109131,0.4945083558559418,0.04352147504687309,0.7969033718109131,0.4945083558559418,0.04352147504687309,0.8717918395996094,0.5465036034584045,0.039801958948373795,0.8717918395996094,0.5465036034584045,0.039801958948373795,0.858319878578186,0.5915093421936035,0.02098962292075157,0.858319878578186,0.5915093421936035,0.02098962292075157,0.8181599378585815,0.6528704166412354,0.02586113102734089,0.8181599378585815,0.6528704166412354,0.02586113102734089
Video1,0.5661547780036926,0.4549257159233093,0.03860411420464516,0.5661547780036926,0.4549257159233093,0.03860411420464516,0.7917783260345459,0.4871678650379181,0.0565829798579216,0.7917783260345459,0.4871678650379181,0.0565829798579216,0.8669824004173279,0.537749707698822,0.05047022923827171,0.8669824004173279,0.537749707698822,0.05047022923827171,0.8554040789604187,0.5820624828338623,0.03187894448637962,0.8554040789604187,0.5820624828338623,0.03187894448637962,0.8153600096702576,0.6432338356971741,0.038122519850730896,0.8153600096702576,0.6432338356971741,0.038122519850730896
Video1,0.5661547780036926,0.4549257159233093,0.03860411420464516,0.5661547780036926,0.4549257159233093,0.03860411420464516,0.7917783260345459,0.4871678650379181,0.0565829798579216,0.7917783260345459,0.4871678650379181,0.0565829798579216,0.8669824004173279,0.537749707698822,0.05047022923827171,0.8669824004173279,0.537749707698822,0.05047022923827171,0.8554040789604187,0.5820624828338623,0.03187894448637962,0.8554040789604187,0.5820624828338623,0.03187894448637962,0.8153600096702576,0.6432338356971741,0.038122519850730896,0.8153600096702576,0.6432338356971741,0.038122519850730896
Video1,0.5584483742713928,0.44960150122642517,0.04720540717244148,0.5584483742713928,0.44960150122642517,0.04720540717244148,0.7861489653587341,0.47962847352027893,0.07434443384408951,0.7861489653587341,0.47962847352027893,0.07434443384408951,0.8644895553588867,0.5300239324569702,0.0646745041012764,0.8644895553588867,0.5300239324569702,0.0646745041012764,0.8520114421844482,0.574504017829895,0.043565865606069565,0.8520114421844482,0.574504017829895,0.043565865606069565,0.8103482723236084,0.6359228491783142,0.04984982684254646,0.8103482723236084,0.6359228491783142,0.04984982684254646
Video1,0.5584483742713928,0.44960150122642517,0.04720540717244148,0.5584483742713928,0.44960150122642517,0.04720540717244148,0.7861489653587341,0.47962847352027893,0.07434443384408951,0.7861489653587341,0.47962847352027893,0.07434443384408951,0.8644895553588867,0.5300239324569702,0.0646745041012764,0.8644895553588867,0.5300239324569702,0.0646745041012764,0.8520114421844482,0.574504017829895,0.043565865606069565,0.8520114421844482,0.574504017829895,0.043565865606069565,0.8103482723236084,0.6359228491783142,0.04984982684254646,0.8103482723236084,0.6359228491783142,0.04984982684254646
Video1,0.5582001805305481,0.4446093440055847,0.044995225965976715,0.5582001805305481,0.4446093440055847,0.044995225965976715,0.7859593629837036,0.4745101034641266,0.07437323778867722,0.7859593629837036,0.4745101034641266,0.07437323778867722,0.862019419670105,0.5255035161972046,0.0682133361697197,0.862019419670105,0.5255035161972046,0.0682133361697197,0.8514363169670105,0.569625973701477,0.048906803131103516,0.8514363169670105,0.569625973701477,0.048906803131103516,0.8084233999252319,0.6315587759017944,0.053894441574811935,0.8084233999252319,0.6315587759017944,0.053894441574811935
Video1,0.5582001805305481,0.4446093440055847,0.044995225965976715,0.5582001805305481,0.4446093440055847,0.044995225965976715,0.7859593629837036,0.4745101034641266,0.07437323778867722,0.7859593629837036,0.4745101034641266,0.07437323778867722,0.862019419670105,0.5255035161972046,0.0682133361697197,0.862019419670105,0.5255035161972046,0.0682133361697197,0.8514363169670105,0.569625973701477,0.048906803131103516,0.8514363169670105,0.569625973701477,0.048906803131103516,0.8084233999252319,0.6315587759017944,0.053894441574811935,0.8084233999252319,0.6315587759017944,0.053894441574811935
